cliente_id,edad,antiguedad_meses,saldo_promedio,num_productos,morosidad_dias,nps_score,nps_segmento,churn
13057,33,110,7569.74,2,0,10,Promotor,0
13058,25,97,5492.6,3,0,0,Detractor,0
13059,18,18,1846.53,4,0,7,Neutro,0
13060,61,71,1729.68,4,30,5,Detractor,0
13061,22,65,8004.2,1,15,6,Detractor,1
13062,20,97,7647.05,4,0,6,Detractor,0
13063,18,1,2171.66,4,0,5,Detractor,0
13064,21,88,1775.86,1,0,9,Promotor,0
13065,57,4,4102.91,1,0,6,Detractor,1
13066,52,4,42.0,2,0,6,Detractor,0
13067,49,82,431.42,4,0,7,Neutro,0
13068,59,27,674.34,2,90,10,Promotor,0
13069,51,43,1025.36,2,0,8,Neutro,0
13070,60,59,3587.39,3,15,2,Detractor,1
13071,42,32,24295.1,2,0,1,Detractor,0
13072,27,33,5286.59,2,0,8,Neutro,0
13073,38,28,316.29,2,0,9,Promotor,0
13074,63,106,3728.3,2,0,6,Detractor,0
13075,56,105,3432.3,1,0,5,Detractor,0
13076,44,55,778.4,4,30,8,Neutro,0
13077,44,100,12645.7,3,0,8,Neutro,0
13078,19,60,2905.93,1,0,8,Neutro,0
13079,58,70,26069.09,3,60,4,Detractor,1
13080,65,62,2724.26,3,0,5,Detractor,0
13081,30,80,4681.93,1,0,6,Detractor,1
13082,26,34,553.33,2,0,5,Detractor,1
13083,69,87,3027.77,1,15,10,Promotor,0
13084,53,114,1364.07,3,30,0,Detractor,1
13085,39,106,9026.19,3,0,8,Neutro,0
13086,59,88,7660.52,2,0,7,Neutro,0
13087,43,56,8691.47,1,15,6,Detractor,0
13088,29,113,6429.7,4,60,9,Promotor,0
13089,34,13,8939.33,3,0,8,Neutro,0
13090,31,56,1120.9,1,30,10,Promotor,0
13091,31,18,3007.8,2,0,5,Detractor,0
13092,51,54,5885.79,2,0,3,Detractor,0
13093,37,77,5072.17,4,0,4,Detractor,1
13094,28,113,6300.15,3,0,6,Detractor,1
13095,33,101,1269.68,4,0,7,Neutro,0
13096,68,43,518.11,4,60,9,Promotor,0
13097,48,39,12432.93,4,0,6,Detractor,1
13098,23,61,4106.86,4,0,10,Promotor,0
13099,36,42,835.15,2,0,7,Neutro,0
13100,54,81,7885.74,3,15,8,Neutro,0
13101,21,79,12321.4,4,60,6,Detractor,1
13102,64,18,929.02,3,0,5,Detractor,0
13103,21,23,8502.63,2,0,9,Promotor,0
13104,37,54,13532.14,2,0,4,Detractor,0
13105,27,115,13932.35,1,0,9,Promotor,0
13106,41,30,12276.14,1,0,8,Neutro,0
13107,52,98,3952.93,3,0,9,Promotor,0
13108,43,58,2201.92,1,15,8,Neutro,0
13109,54,68,36.5,4,0,6,Detractor,1
13110,55,67,314.23,3,0,8,Neutro,0
13111,38,71,2800.42,2,0,0,Detractor,1
13112,57,18,2548.52,2,0,7,Neutro,0
13113,56,106,1021.08,4,0,3,Detractor,0
13114,38,7,2516.6,1,0,7,Neutro,0
13115,27,40,959.74,3,30,4,Detractor,1
13116,55,70,9445.47,3,0,10,Promotor,0
13117,63,86,1770.5,4,0,7,Neutro,0
13118,21,65,4563.54,1,0,10,Promotor,0
13119,62,68,3494.25,3,90,1,Detractor,1
13120,37,110,266.38,4,0,8,Neutro,0
13121,34,49,14256.75,3,60,6,Detractor,1
13122,24,52,3745.69,2,0,7,Neutro,0
13123,21,114,1965.64,3,0,9,Promotor,0
13124,46,107,860.63,3,15,10,Promotor,0
13125,31,29,2066.43,3,0,5,Detractor,0
13126,20,21,103.62,1,0,10,Promotor,0
13127,41,90,2259.31,1,0,8,Neutro,0
13128,54,78,3790.95,4,30,10,Promotor,0
13129,33,9,10273.4,1,0,8,Neutro,0
13130,69,47,5813.75,3,0,10,Promotor,0
13131,21,76,591.57,3,0,9,Promotor,0
13132,41,42,799.36,1,0,4,Detractor,1
13133,51,51,2794.16,1,0,6,Detractor,1
13134,47,56,1088.96,3,0,5,Detractor,0
13135,35,51,141.22,3,0,8,Neutro,0
13136,36,70,8174.16,2,0,9,Promotor,0
13137,48,20,98.58,4,0,9,Promotor,0
13138,36,88,8880.11,1,0,8,Neutro,0
13139,66,27,778.03,4,0,6,Detractor,0
13140,63,38,18380.49,3,90,4,Detractor,0
13141,36,72,4630.11,4,15,5,Detractor,1
13142,39,65,6639.81,1,0,8,Neutro,0
13143,41,54,585.39,1,15,4,Detractor,0
13144,62,113,9906.28,4,60,5,Detractor,1
13145,29,113,9137.73,1,0,7,Neutro,0
13146,47,24,5292.05,2,0,3,Detractor,0
13147,55,47,3488.54,3,0,5,Detractor,0
13148,48,71,6391.49,3,30,4,Detractor,0
13149,53,83,29.73,1,0,10,Promotor,0
13150,36,86,4487.84,3,0,5,Detractor,0
13151,65,63,9399.88,2,0,9,Promotor,0
13152,62,57,2207.27,1,30,4,Detractor,0
13153,53,55,573.07,2,0,9,Promotor,0
13154,47,60,2731.2,2,15,8,Neutro,0
13155,66,99,6493.33,3,30,9,Promotor,0
13156,50,62,567.53,3,0,9,Promotor,0
13157,35,30,1153.66,4,0,8,Neutro,0
13158,69,93,798.21,2,0,10,Promotor,0
13159,66,22,7971.46,3,60,8,Neutro,0
13160,45,75,324.79,2,15,8,Neutro,0
13161,64,84,5801.16,4,60,7,Neutro,0
13162,28,29,2282.14,2,0,10,Promotor,0
13163,62,115,7048.66,1,0,9,Promotor,0
13164,50,41,16674.72,4,0,5,Detractor,0
13165,34,42,608.27,4,0,8,Neutro,0
13166,23,98,1887.2,2,30,9,Promotor,0
13167,21,65,8306.96,2,0,9,Promotor,0
13168,37,31,1547.31,3,0,10,Promotor,0
13169,65,30,1211.13,1,0,5,Detractor,1
13170,64,112,8725.66,4,0,6,Detractor,0
13171,44,18,21745.81,4,0,7,Neutro,0
13172,32,119,4069.58,4,0,5,Detractor,0
13173,23,17,1628.99,3,30,6,Detractor,1
13174,64,38,2542.19,1,0,7,Neutro,0
13175,31,14,932.43,4,0,5,Detractor,0
13176,28,87,7175.06,4,0,6,Detractor,0
13177,56,89,7424.48,3,15,4,Detractor,0
13178,26,79,10402.05,2,0,8,Neutro,0
13179,43,110,134.81,4,60,6,Detractor,0
13180,33,56,4127.47,1,0,5,Detractor,0
13181,22,22,1205.62,1,0,7,Neutro,0
13182,69,67,2084.27,1,0,2,Detractor,1
13183,27,56,7684.55,1,0,10,Promotor,0
13184,67,119,1066.17,3,15,6,Detractor,0
13185,20,19,5085.28,4,0,9,Promotor,0
13186,30,57,5314.77,3,0,7,Neutro,0
13187,60,44,15405.79,1,0,9,Promotor,0
13188,66,98,7461.85,1,30,5,Detractor,1
13189,47,35,8138.9,1,30,5,Detractor,1
13190,62,114,3792.17,3,0,9,Promotor,0
13191,23,1,1033.77,1,0,5,Detractor,1
13192,34,52,2771.83,4,30,8,Neutro,0
13193,62,85,3986.87,1,15,6,Detractor,1
13194,68,93,5672.53,4,0,8,Neutro,0
13195,36,70,4678.76,4,0,10,Promotor,0
13196,59,37,2504.19,1,15,10,Promotor,0
13197,52,65,1541.55,3,0,6,Detractor,0
13198,63,51,921.0,2,0,6,Detractor,1
13199,43,1,5918.33,2,30,10,Promotor,0
13200,68,91,5183.81,4,0,9,Promotor,0
13201,22,21,5813.71,3,30,2,Detractor,0
13202,46,53,2330.28,2,0,8,Neutro,0
13203,54,16,1521.82,1,60,5,Detractor,1
13204,37,108,7129.78,1,0,10,Promotor,0
13205,66,61,7428.31,4,15,4,Detractor,1
13206,38,54,3040.51,3,0,8,Neutro,0
13207,27,40,4732.51,3,0,8,Neutro,0
13208,22,26,2338.19,2,0,10,Promotor,0
13209,53,80,6052.42,2,15,9,Promotor,0
13210,23,92,9030.96,1,0,5,Detractor,0
13211,43,65,5827.5,4,0,8,Neutro,0
13212,21,100,3593.17,3,0,10,Promotor,0
13213,56,74,3068.52,2,0,8,Neutro,0
13214,56,64,5140.58,2,0,8,Neutro,0
13215,67,43,5694.22,4,90,9,Promotor,0
13216,52,17,4090.49,4,0,6,Detractor,1
13217,18,59,4903.38,1,0,8,Neutro,0
13218,41,23,507.89,4,90,5,Detractor,0
13219,53,7,15158.41,1,0,7,Neutro,0
13220,23,44,7821.68,1,0,9,Promotor,0
13221,58,53,2341.45,4,0,0,Detractor,0
13222,63,71,4136.97,4,0,7,Neutro,0
13223,61,108,242.4,4,0,6,Detractor,1
13224,48,79,210.51,4,0,5,Detractor,0
13225,37,34,1443.74,4,30,9,Promotor,0
13226,41,46,5851.11,1,0,8,Neutro,0
13227,42,109,9557.71,2,0,4,Detractor,0
13228,53,68,4095.66,3,60,7,Neutro,0
13229,38,78,3797.85,3,0,7,Neutro,0
13230,47,78,2573.41,1,60,4,Detractor,1
13231,41,16,881.29,1,0,9,Promotor,0
13232,61,71,629.82,2,0,6,Detractor,1
13233,59,96,7149.76,4,0,9,Promotor,0
13234,47,19,13121.09,1,0,5,Detractor,0
13235,39,2,3065.06,3,0,6,Detractor,0
13236,45,10,5385.9,4,0,3,Detractor,1
13237,24,50,12293.72,1,0,4,Detractor,1
13238,52,81,472.18,4,0,9,Promotor,0
13239,45,101,7358.86,3,0,4,Detractor,0
13240,31,12,4796.21,4,0,3,Detractor,1
13241,27,70,4564.45,1,0,10,Promotor,0
13242,33,22,1730.37,1,0,8,Neutro,0
13243,33,32,5758.38,3,0,4,Detractor,1
13244,48,105,7918.8,2,0,10,Promotor,0
13245,59,84,598.75,2,0,4,Detractor,0
13246,42,1,3812.72,4,0,9,Promotor,0
13247,30,54,533.84,1,0,1,Detractor,0
13248,23,111,10301.1,1,90,8,Neutro,0
13249,61,117,3542.69,3,0,7,Neutro,0
13250,26,58,8250.41,3,0,5,Detractor,0
13251,62,70,2295.01,1,60,8,Neutro,0
13252,53,83,668.1,3,60,8,Neutro,0
13253,60,18,211.92,2,30,9,Promotor,0
13254,37,6,1653.01,2,0,9,Promotor,0
13255,35,45,1400.12,4,0,7,Neutro,0
13256,60,97,4108.9,3,30,7,Neutro,0
13257,38,23,109.89,4,30,8,Neutro,0
13258,21,23,3675.79,3,0,8,Neutro,0
13259,67,26,2486.03,3,0,6,Detractor,0
13260,50,77,4303.36,2,90,7,Neutro,0
13261,44,7,6060.32,1,0,8,Neutro,0
13262,24,79,5026.87,3,0,10,Promotor,0
13263,23,44,20881.37,3,0,8,Neutro,0
13264,32,27,744.04,3,0,5,Detractor,0
13265,35,26,2808.29,1,0,8,Neutro,0
13266,49,97,2765.45,4,0,9,Promotor,0
13267,28,79,2698.3,4,90,9,Promotor,0
13268,37,36,5450.22,3,0,9,Promotor,0
13269,41,109,3365.04,3,0,9,Promotor,0
13270,32,55,3643.17,4,30,6,Detractor,0
13271,65,64,2831.3,4,0,7,Neutro,0
13272,24,91,23957.17,2,0,9,Promotor,0
13273,38,57,13125.08,3,0,6,Detractor,0
13274,59,69,1838.85,4,0,6,Detractor,0
13275,43,61,591.63,2,0,9,Promotor,0
13276,61,2,9155.56,1,0,9,Promotor,0
13277,31,55,29337.84,3,60,10,Promotor,0
13278,54,97,1730.86,4,15,10,Promotor,0
13279,38,80,2214.16,3,0,5,Detractor,0
13280,35,87,14205.04,2,0,10,Promotor,0
13281,22,38,6208.88,4,0,3,Detractor,0
13282,20,119,1752.32,1,0,8,Neutro,0
13283,40,80,4349.98,1,0,5,Detractor,1
13284,43,78,14432.56,2,30,6,Detractor,1
13285,54,29,8351.6,1,0,10,Promotor,0
13286,41,26,6770.74,1,0,6,Detractor,1
13287,66,35,6677.94,1,0,8,Neutro,0
13288,36,79,980.2,1,0,5,Detractor,1
13289,68,67,8705.75,1,15,3,Detractor,0
13290,42,87,1615.64,1,60,6,Detractor,0
13291,38,29,13322.56,1,0,8,Neutro,0
13292,29,34,2267.82,4,0,5,Detractor,1
13293,58,97,9747.7,1,90,6,Detractor,1
13294,50,41,1547.82,4,15,8,Neutro,1
13295,67,41,3613.16,3,90,4,Detractor,0
13296,21,23,565.2,2,0,7,Neutro,0
13297,59,71,5395.8,1,0,10,Promotor,1
13298,24,3,9041.86,2,0,6,Detractor,1
13299,39,58,6337.18,1,0,7,Neutro,0
13300,50,32,3703.9,4,15,8,Neutro,0
13301,34,31,230.83,1,0,9,Promotor,0
13302,41,82,13548.33,3,0,9,Promotor,0
13303,51,43,6112.2,2,0,10,Promotor,0
13304,45,7,6849.43,2,30,3,Detractor,1
13305,60,105,7915.94,3,0,10,Promotor,0
13306,58,1,6886.54,4,0,10,Promotor,0
13307,56,61,2909.07,4,0,9,Promotor,0
13308,39,14,6614.19,3,0,7,Neutro,0
13309,66,52,4904.5,2,0,9,Promotor,0
13310,34,96,9621.3,1,0,5,Detractor,1
13311,51,6,8109.07,4,30,9,Promotor,0
13312,23,103,211.27,1,0,5,Detractor,0
13313,63,10,2381.21,2,0,9,Promotor,0
13314,23,71,176.67,1,90,8,Neutro,0
13315,51,90,538.34,3,90,3,Detractor,1
13316,18,98,4599.12,4,0,9,Promotor,0
13317,27,30,10350.3,4,0,8,Neutro,0
13318,38,100,638.17,3,0,8,Neutro,0
13319,22,21,2999.1,3,0,6,Detractor,1
13320,19,60,12088.8,4,90,9,Promotor,0
13321,39,81,8418.14,4,15,7,Neutro,0
13322,65,97,3666.39,4,0,7,Neutro,0
13323,19,74,7382.66,2,0,7,Neutro,0
13324,27,115,3697.99,2,0,8,Neutro,0
13325,51,63,860.42,2,0,8,Neutro,0
13326,33,111,666.15,1,0,6,Detractor,0
13327,65,42,1043.54,2,0,6,Detractor,0
13328,68,51,2161.01,4,0,8,Neutro,0
13329,56,64,13334.25,2,0,10,Promotor,0
13330,39,76,8039.16,4,0,8,Neutro,0
13331,29,56,2835.23,3,0,6,Detractor,0
13332,41,80,3396.98,1,0,6,Detractor,0
13333,64,41,1543.57,1,30,7,Neutro,0
13334,57,32,6092.94,3,0,9,Promotor,0
13335,55,15,8116.81,4,0,0,Detractor,0
13336,27,62,1364.98,1,0,8,Neutro,0
13337,52,27,213.61,2,0,6,Detractor,1
13338,68,28,4889.35,4,0,5,Detractor,1
13339,66,81,4133.53,1,0,0,Detractor,1
13340,49,64,2571.92,3,0,9,Promotor,1
13341,24,110,5162.63,4,0,10,Promotor,0
13342,38,59,3999.36,1,0,2,Detractor,0
13343,37,114,1442.29,3,0,7,Neutro,0
13344,43,58,2535.24,4,15,5,Detractor,1
13345,21,2,2794.07,2,0,9,Promotor,0
13346,63,36,10611.66,4,0,8,Neutro,0
13347,69,114,16208.7,2,0,6,Detractor,1
13348,39,71,11174.7,4,0,4,Detractor,0
13349,32,13,6350.17,3,0,9,Promotor,0
13350,57,15,4397.3,2,0,8,Neutro,0
13351,38,89,5844.02,2,30,0,Detractor,1
13352,32,87,13993.37,4,0,8,Neutro,0
13353,39,60,1438.4,1,0,9,Promotor,0
13354,69,22,3829.89,2,0,8,Neutro,0
13355,45,63,5849.6,4,0,7,Neutro,0
13356,31,90,5685.42,3,0,8,Neutro,0
13357,44,97,1453.63,4,90,8,Neutro,0
13358,58,75,4418.29,4,0,8,Neutro,0
13359,57,74,7946.05,2,15,10,Promotor,0
13360,45,25,3222.54,1,0,5,Detractor,0
13361,43,101,7882.39,3,30,8,Neutro,0
13362,66,48,2230.52,2,30,5,Detractor,0
13363,19,43,13964.78,2,15,5,Detractor,1
13364,42,117,3817.08,2,60,8,Neutro,0
13365,20,38,4531.06,3,0,10,Promotor,0
13366,25,41,159.32,1,0,5,Detractor,0
13367,61,45,933.27,3,0,10,Promotor,0
13368,50,88,5011.07,3,0,6,Detractor,1
13369,59,40,2722.52,1,30,6,Detractor,0
13370,69,110,3548.05,3,0,5,Detractor,0
13371,52,97,325.21,4,0,8,Neutro,0
13372,23,17,8982.91,3,0,8,Neutro,0
13373,56,88,7674.1,2,30,7,Neutro,0
13374,69,101,1025.01,3,60,7,Neutro,0
13375,40,57,5030.11,2,0,8,Neutro,0
13376,42,2,8527.41,3,0,8,Neutro,0
13377,67,96,5120.13,2,0,6,Detractor,0
13378,60,62,1858.2,2,0,9,Promotor,1
13379,36,88,5337.18,2,0,8,Neutro,0
13380,22,9,1181.53,1,0,5,Detractor,0
13381,68,68,1915.5,3,0,6,Detractor,0
13382,28,81,1372.64,3,0,9,Promotor,1
13383,29,17,4070.08,4,0,4,Detractor,0
13384,27,117,572.72,4,15,9,Promotor,0
13385,25,50,13538.53,4,30,6,Detractor,1
13386,41,112,2028.67,3,0,8,Neutro,0
13387,45,94,1235.71,1,15,6,Detractor,0
13388,58,40,3431.35,2,0,10,Promotor,0
13389,53,58,1621.72,3,0,10,Promotor,0
13390,54,75,3827.56,1,0,10,Promotor,0
13391,38,85,2142.46,1,15,5,Detractor,1
13392,25,21,708.2,3,0,9,Promotor,0
13393,26,18,1545.52,2,0,7,Neutro,0
13394,64,55,2885.18,1,0,8,Neutro,0
13395,32,29,153.81,3,15,5,Detractor,0
13396,65,24,7362.37,2,15,8,Neutro,0
13397,63,74,4861.99,4,0,10,Promotor,0
13398,57,109,4598.48,1,30,6,Detractor,1
13399,35,17,3948.84,1,0,5,Detractor,0
13400,59,18,4461.81,3,90,4,Detractor,1
13401,37,42,13640.14,3,15,6,Detractor,0
13402,23,112,43.03,2,0,7,Neutro,0
13403,29,84,244.9,4,30,9,Promotor,0
13404,19,101,1062.83,4,0,6,Detractor,0
13405,24,45,915.42,3,90,8,Neutro,0
13406,33,82,999.54,3,15,7,Neutro,0
13407,20,17,5572.85,2,0,6,Detractor,0
13408,62,73,3076.15,3,0,7,Neutro,0
13409,20,14,24005.24,2,0,5,Detractor,1
13410,44,49,1286.64,2,30,8,Neutro,0
13411,67,29,1861.34,4,15,4,Detractor,0
13412,60,95,20751.63,2,0,8,Neutro,0
13413,57,4,8911.76,4,0,5,Detractor,1
13414,55,82,3172.5,4,0,10,Promotor,0
13415,50,20,4043.88,4,0,9,Promotor,0
13416,45,47,9263.22,3,0,6,Detractor,1
13417,18,107,3279.07,4,0,7,Neutro,0
13418,25,108,1153.51,2,0,6,Detractor,0
13419,54,9,8814.24,3,0,9,Promotor,0
13420,49,77,3858.49,2,0,6,Detractor,1
13421,65,79,830.52,3,30,9,Promotor,0
13422,60,27,3521.91,2,0,0,Detractor,0
13423,54,15,2665.38,1,0,4,Detractor,0
13424,21,92,10471.46,1,0,6,Detractor,1
13425,47,101,673.69,1,0,4,Detractor,0
13426,23,119,10405.61,2,0,8,Neutro,1
13427,63,19,3589.36,3,0,2,Detractor,1
13428,36,90,2590.63,4,0,9,Promotor,0
13429,49,52,883.49,4,15,9,Promotor,0
13430,26,26,6033.52,2,0,5,Detractor,0
13431,29,89,13073.26,2,0,7,Neutro,0
13432,28,26,2353.04,2,0,7,Neutro,0
13433,63,26,1382.62,2,0,8,Neutro,0
13434,33,46,4046.91,4,15,7,Neutro,0
13435,18,92,7952.74,3,30,1,Detractor,0
13436,62,49,18.87,4,0,6,Detractor,1
13437,38,82,4989.91,2,0,7,Neutro,0
13438,47,96,4538.09,1,60,10,Promotor,0
13439,30,53,1914.74,4,0,9,Promotor,0
13440,51,3,3002.14,1,0,5,Detractor,0
13441,21,66,1418.21,1,0,8,Neutro,0
13442,45,97,7800.52,2,0,10,Promotor,1
13443,55,42,5032.92,4,30,0,Detractor,0
13444,48,19,3804.04,3,0,8,Neutro,0
13445,44,17,2492.23,4,0,7,Neutro,1
13446,22,108,1722.21,3,0,8,Neutro,0
13447,42,33,8650.59,3,60,8,Neutro,1
13448,20,76,3002.0,2,0,10,Promotor,0
13449,50,49,3480.23,3,30,6,Detractor,0
13450,21,56,3678.49,4,0,9,Promotor,0
13451,42,63,2974.36,4,15,5,Detractor,1
13452,37,3,1479.17,1,0,7,Neutro,0
13453,51,107,641.1,3,0,10,Promotor,0
13454,43,49,518.68,2,0,9,Promotor,0
13455,22,55,7083.0,2,60,6,Detractor,1
13456,52,26,1264.97,4,0,8,Neutro,0
13457,45,99,286.41,3,0,2,Detractor,0
13458,46,72,7985.51,2,0,6,Detractor,0
13459,26,52,836.54,3,0,8,Neutro,0
13460,69,100,4906.09,3,15,8,Neutro,0
13461,55,117,2067.31,1,0,7,Neutro,1
13462,67,118,676.12,2,15,8,Neutro,0
13463,23,7,2676.28,1,0,6,Detractor,0
13464,36,46,74.6,2,90,1,Detractor,1
13465,61,46,9195.67,3,0,7,Neutro,0
13466,28,100,3602.57,2,0,10,Promotor,0
13467,19,16,749.23,4,0,9,Promotor,0
13468,64,24,1352.36,3,30,7,Neutro,0
13469,61,61,2970.81,2,0,1,Detractor,1
13470,61,54,1046.63,1,0,8,Neutro,0
13471,26,62,1563.97,1,30,8,Neutro,0
13472,38,1,3821.99,3,30,6,Detractor,0
13473,41,49,8937.11,1,30,7,Neutro,0
13474,51,25,2569.48,3,0,10,Promotor,0
13475,39,10,6311.11,3,0,8,Neutro,0
13476,20,118,10465.03,3,15,6,Detractor,0
13477,29,80,1218.65,2,0,8,Neutro,0
13478,45,16,8230.3,3,0,5,Detractor,0
13479,47,58,7081.75,1,0,5,Detractor,0
13480,43,72,2207.57,4,90,10,Promotor,0
13481,65,29,22791.41,2,0,5,Detractor,1
13482,38,103,1522.94,1,15,6,Detractor,0
13483,45,92,1470.54,3,0,7,Neutro,0
13484,43,6,7397.73,3,15,9,Promotor,0
13485,50,16,2851.62,4,0,9,Promotor,0
13486,38,20,2008.32,1,0,2,Detractor,0
13487,52,80,984.11,2,0,8,Neutro,0
13488,69,71,7247.93,1,15,7,Neutro,0
13489,51,105,7716.42,3,0,7,Neutro,0
13490,58,78,4180.06,2,15,8,Neutro,0
13491,68,43,15769.38,3,0,5,Detractor,0
13492,64,26,1914.83,3,0,10,Promotor,0
13493,35,90,1239.87,1,0,8,Neutro,0
13494,28,78,5657.75,4,0,6,Detractor,1
13495,40,71,7102.54,3,15,8,Neutro,0
13496,65,33,1273.85,1,0,5,Detractor,0
13497,39,26,398.52,2,90,8,Neutro,1
13498,34,45,8317.27,4,90,1,Detractor,0
13499,22,84,18754.19,3,0,6,Detractor,0
13500,61,63,5173.57,3,0,8,Neutro,0
13501,28,67,1627.73,2,0,9,Promotor,0
13502,47,52,28527.83,1,90,6,Detractor,0
13503,32,68,11187.11,3,0,7,Neutro,0
13504,44,26,3601.37,2,0,7,Neutro,0
13505,52,75,8724.03,3,15,7,Neutro,0
13506,50,2,8459.22,1,0,5,Detractor,0
13507,37,14,13651.4,4,0,8,Neutro,0
13508,33,108,9191.86,1,0,6,Detractor,0
13509,51,30,5159.62,1,0,10,Promotor,0
13510,19,49,4699.12,1,0,7,Neutro,0
13511,52,12,3149.52,2,0,9,Promotor,0
13512,57,90,4923.99,3,30,6,Detractor,1
13513,45,44,7929.01,4,0,9,Promotor,0
13514,64,33,17374.91,2,0,4,Detractor,1
13515,56,13,3148.87,1,0,9,Promotor,0
13516,23,78,4262.51,4,0,6,Detractor,0
13517,26,88,2942.18,1,0,7,Neutro,0
13518,37,98,5520.47,1,0,5,Detractor,1
13519,18,108,4970.19,1,0,0,Detractor,0
13520,25,26,89.97,4,0,8,Neutro,0
13521,40,21,3895.29,3,0,8,Neutro,0
13522,20,28,463.25,1,0,8,Neutro,0
13523,21,48,133.69,3,0,6,Detractor,0
13524,42,100,7831.82,4,0,5,Detractor,0
13525,64,40,1496.41,4,0,9,Promotor,0
13526,55,66,2082.54,1,0,9,Promotor,0
13527,32,106,331.15,3,0,6,Detractor,1
13528,38,73,989.21,3,0,8,Neutro,0
13529,52,87,7253.73,1,30,9,Promotor,0
13530,63,79,3401.46,2,0,9,Promotor,0
13531,69,77,10629.25,2,0,0,Detractor,0
13532,31,23,2531.2,4,0,9,Promotor,0
13533,53,81,1564.66,4,60,6,Detractor,0
13534,29,48,2135.49,2,0,8,Neutro,0
13535,34,2,6237.39,2,30,6,Detractor,0
13536,56,84,4048.47,2,15,8,Neutro,0
13537,26,20,11727.0,1,0,8,Neutro,0
13538,52,59,4608.64,1,0,7,Neutro,1
13539,30,46,3396.4,1,0,7,Neutro,1
13540,32,3,7703.12,1,0,8,Neutro,0
13541,35,55,14737.94,1,0,7,Neutro,0
13542,68,12,2199.09,1,15,0,Detractor,0
13543,50,40,1437.59,4,0,0,Detractor,0
13544,23,66,4788.4,3,0,8,Neutro,0
13545,44,100,3454.48,4,15,9,Promotor,0
13546,40,78,22634.37,3,0,9,Promotor,0
13547,44,16,3102.85,4,90,6,Detractor,1
13548,51,83,386.2,4,0,7,Neutro,0
13549,63,34,18942.19,1,0,5,Detractor,0
13550,55,44,9276.27,1,0,10,Promotor,0
13551,31,110,981.6,3,15,6,Detractor,0
13552,53,6,11748.66,3,0,7,Neutro,1
13553,25,77,2082.63,1,60,8,Neutro,0
13554,52,64,2366.94,4,0,9,Promotor,0
13555,36,100,11843.17,3,30,2,Detractor,1
13556,47,22,3776.34,2,15,6,Detractor,0
13557,31,18,741.13,2,30,8,Neutro,0
13558,37,12,2302.69,2,0,8,Neutro,0
13559,66,52,6402.42,3,0,3,Detractor,0
13560,42,118,956.92,1,0,8,Neutro,0
13561,57,94,4460.81,1,0,7,Neutro,0
13562,41,117,5941.71,1,0,9,Promotor,0
13563,31,51,2106.86,3,15,5,Detractor,1
13564,43,104,5918.9,3,0,5,Detractor,0
13565,55,71,10779.77,2,60,9,Promotor,0
13566,40,96,3194.4,3,0,8,Neutro,0
13567,39,48,2413.7,2,0,9,Promotor,1
13568,65,19,1446.14,2,0,9,Promotor,0
13569,36,6,4634.3,1,15,4,Detractor,1
13570,63,84,10595.16,3,0,6,Detractor,1
13571,68,27,1962.7,1,30,6,Detractor,0
13572,20,53,2522.86,1,0,10,Promotor,0
13573,59,107,2609.65,3,60,7,Neutro,0
13574,36,101,4114.14,3,0,4,Detractor,0
13575,26,48,1296.5,4,0,6,Detractor,0
13576,45,7,8635.79,2,0,9,Promotor,0
13577,37,59,1752.06,4,30,9,Promotor,0
13578,62,69,6110.05,2,0,10,Promotor,0
13579,24,11,3599.67,2,30,6,Detractor,1
13580,31,15,4408.21,2,0,8,Neutro,0
13581,26,64,989.87,1,15,6,Detractor,1
13582,36,3,6640.56,1,0,5,Detractor,0
13583,64,69,1045.1,3,0,1,Detractor,0
13584,69,23,602.22,2,0,5,Detractor,0
13585,31,53,3955.78,2,30,8,Neutro,0
13586,55,37,6177.27,2,90,10,Promotor,0
13587,53,9,256.66,1,0,4,Detractor,1
13588,57,15,359.6,3,30,10,Promotor,0
13589,34,3,8114.62,1,0,6,Detractor,0
13590,47,93,8278.27,4,15,7,Neutro,0
13591,26,70,1407.21,4,0,6,Detractor,0
13592,50,17,4775.52,4,0,7,Neutro,0
13593,69,26,2927.57,3,0,6,Detractor,0
13594,42,21,5007.83,4,0,8,Neutro,0
13595,31,72,9934.47,3,0,9,Promotor,0
13596,28,21,416.13,1,30,9,Promotor,0
13597,52,11,7525.04,1,0,6,Detractor,0
13598,58,38,3396.51,3,60,9,Promotor,0
13599,31,72,4152.02,1,30,8,Neutro,0
13600,47,106,5305.59,1,0,10,Promotor,0
13601,58,88,12795.34,3,0,7,Neutro,0
13602,21,35,291.96,4,0,10,Promotor,0
13603,21,119,149.6,3,60,8,Neutro,0
13604,45,14,981.67,2,90,9,Promotor,0
13605,25,119,21506.0,1,15,1,Detractor,0
13606,19,14,6277.67,3,0,7,Neutro,0
13607,58,10,4767.9,1,15,7,Neutro,1
13608,63,12,240.91,4,0,2,Detractor,0
13609,39,38,10564.38,1,0,6,Detractor,0
13610,58,108,8376.74,3,0,10,Promotor,0
13611,33,119,5465.14,4,30,7,Neutro,0
13612,46,110,2071.0,4,90,5,Detractor,0
13613,66,34,365.57,4,0,7,Neutro,0
13614,65,41,4337.96,2,15,1,Detractor,0
13615,47,10,6359.38,3,30,7,Neutro,0
13616,29,17,494.91,3,0,8,Neutro,0
13617,52,17,5022.44,4,0,6,Detractor,1
